,scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
B00JB2KLOI,0.05563047333283714,0.31715032516605546,0.02529608179865011,0.028869094957811977,0.014951708771877882,0.022581339961120172,0.006876185259691312,0.05552953067550882,0.0,0.0,0.010314277889536967,0.000674602646581065,0.0
B0012J30KU,0.13080035534395718,0.24306674930800193,0.07726780936328845,0.03953824885255373,0.07517185604505588,0.0,0.17093044965318654,0.1463688201333422,0.0,0.16437177513904017,0.008218499909168198,0.05113574543444449,0.21200800847025592
B00KZ2CSU8,0.23109396055958012,0.4516438068177509,0.15744273570453443,0.06934295417488578,0.06081957476982976,0.16889775203541388,0.07059018568286884,0.23389143529970385,0.0,0.08919591504407906,0.0023082707098323984,0.06213159312409125,0.010381855105368553
B01LBK4BFC,0.05028067786937018,0.17841905931919025,0.023424976954744877,0.0525098804095242,0.29031581537451534,0.0,0.12748091648884535,0.08661966472121391,0.0,0.13213998112828534,0.010456268263144842,0.08253923440970853,0.02987714304074536
B01MZ7B315,0.08933475694998981,0.3083309399214361,0.15515165439438888,0.048631375209980524,0.09578828494701631,0.0,0.02583622415540638,0.23720391565973364,0.0,0.05691153471486728,0.0051376510873943435,0.019852774628065995,0.0
B001M8YKP0,0.06182070179499055,0.26588792071093587,0.07950851577532199,0.04121380119666038,0.11064272575820028,0.0,0.04314188483128422,0.16193611816864273,0.0,0.0,0.0,0.06915170359887517,0.17256753932513688
B01EHW5FIS,0.1539597244397028,0.2595271158872287,0.20414039562712058,0.06520063801008205,0.041797035849649083,0.03379836499498276,0.3148159037847127,0.16589549113548535,0.0,0.08334103239159729,0.008972714411450962,0.0813498693780751,0.07502297374835071
B07253CXJW,0.17164954853646952,0.316362177957174,0.029684466386248803,0.037404412380007614,0.24442743724899701,0.0,0.2392414550564457,0.10275069462718134,0.0,0.27872627294235763,0.0006534736946560083,0.03751060714436736,0.0
B018Y5EBTS,0.20563341368688381,0.5052149601422474,0.09900511075612022,0.07526665271018826,0.2520088150644205,0.06227714860875914,0.0829092727289648,0.23933023705143658,0.0,0.13753550244876198,0.020404905955845723,0.09907572421273561,0.009026957848385682
B01N8UM9HR,0.3104654527091625,0.46339512785225495,0.05879700262982233,0.016737915341591462,0.18417515929596878,0.4480607617515783,0.06565401831690135,0.05163985301881313,0.0,0.08814566049581238,0.010063483777920474,0.09543233660913147,0.0
B01N2BKB0X,0.059122063595003695,0.3248821041049668,0.09093973900305251,0.0646031764958575,0.41901969617385837,0.0,0.11099261244711048,0.12409963756034165,0.0,0.1821255118443667,0.017225734646614723,0.13806389625184864,0.032777423937022966
B0149NNL86,0.08897200517381204,0.19545915361795904,0.20028250689768762,0.0,0.007892366257244262,0.0,0.31031568681858546,0.03801121581643046,0.0,0.13679794977773574,0.0,0.02534081054428697,0.0
B003NSPOF2,0.225285498338583,0.3426803772758036,0.051708844502411214,0.0,0.005242748539534653,0.3604567973417328,0.05879728205817926,0.030090909863267002,0.0,0.0,0.0,0.02333732441272049,0.18169417736468682
B017J1LULK,0.3404629048667656,0.5709521166696357,0.003757915168859677,0.0,0.31071671207506274,0.008246543343986949,0.0354668814748345,0.010357756210258246,0.0,0.018773490049664554,0.0,0.006240476881313843,0.0
B001LXSP0W,0.20409639231115684,0.3285623119451847,0.032201890824604874,0.04501342122045429,0.13702377463865284,0.11475974611906656,0.11997359532135816,0.1469186667674258,0.0,0.2027217246519907,0.005265635931522949,0.07475499146549724,0.04567438851089716
B06XKPBHF2,0.19664632864496565,0.37584029340460906,0.09114149418224436,0.047541093734484854,0.09990396264121003,0.1378541687803014,0.06629766226792949,0.15425018974645438,0.0,0.06650810705829495,0.0181055324999007,0.08011224472813101,0.004855466292854424
B00FS7MS0K,0.17077077788667122,0.47408966628309457,0.07300766009523438,0.08538421557788343,0.10452996502791426,0.0940064980197849,0.04136290591883654,0.22190923390012227,0.0,0.05772676712597315,0.006981090584926794,0.0459220439376854,0.053929178504355406
B073T5H2X5,0.06124970225097951,0.2528525810275726,0.13001109436110117,0.028882801271079627,0.0002945587233856053,0.0,0.0001963724822570702,0.1855628140501085,0.0,0.026961890197386505,0.0002945587233856053,0.0,0.0
